Name,Job Title,Company,Profile Link
Kara Kamenec,"Sr. Director, Commerce",McClatchy Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzUyNDc=
Vasilios Kampouris,CTO,Couponology Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjUxNDk=
Athena Kan,CEO,Dreambound,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNzg5OTg=
Benjamin Kanaev,CEO,ImagineLeads.AI Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTg2ODM=
Aditya Kandarpa,Director,Amethyst Online Consultants,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3ODM5ODE=
Rishi Kanoria,Senior Vice President,Media.net,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk0Njk=
James Kao,CEO,Larson Jewelers,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNTk0ODQ=
Margaret Kapitany,Affiliate & Offsite SEO Lead,Hootsuite,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNjg2ODg=
Kappy Kaplan,CRO,CJ,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4Mjc0NzA=
Taylor Kaplaon,Business Development - Programmatic Ads,Klarna,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NDE5NDk=
Vivek Kapoor,CEO,Morena Global Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODU5OTM=
Tomas Karbulka,PPI Partnerships Lead,Gen Digital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNzMzMTU=
Vladimir Karetnikov,Owner,Acceleron Innovations,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4MjU3OTA=
Sarah Karger,Influencer,New Ranch Who Dis,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTI2NjM=
Daniel Karlovic,CEO,AdPolice GmbH,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NTQyNjE=
Jake Karls,Co-Founder and Rainmaker,Mid-Day Squares,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzNzAxNjI=
Etan Karni,CEO,"UpForce Media, LLC",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTExNDc=
Imed Karoui,CEO,ELEVAITE,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzcwMDM3NjI=
Imed karoui,Founder and cEO,Elevate,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMjM4MDk=
Sofia Karoutsos,Partnership Development,Capital One,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMDcyOTk=
Kevin Karpalov,VP of Affiliate,LeadsMarket,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDkzMzQ=
Amanda Karr,Sr. Affiliate Marketing Manager,Tailored Brands,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3ODU0MDQ=
Silver Karutoom,Co-Founder,Estire Leads,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODcwMTc=
Andy Karuza,Head of Marketing,NachoNacho,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc3OTk=
Rick Kaselj,Manager,ExercisesForInjuries.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk3NDc=
RJ Kashare,COO,Surge Affiliate Marketing,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgxMjM=
Leore Kashti,CEO,Market Link Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NTYwMzg=
Omar Kassam,CEO,3K Marketing,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5OTEyMDU=
Tina Kassimis,"Senior Director, Marketing",Access Intelligence,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NTA3Mzg=
James Katsanevas,Growth Marketing Director,Money Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNDc0ODg=
Maya Katz,"Senior Associate, Client Development",Capital One Shopping,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjI1Nzk=
Steve Katz,SVP of Sales,Partnerize,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMjkyOTQ=
David Katz,Co-Founder and CEO,Archer Affiliates,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MTk5OTM=
Julie Katz,Director,Cash Network,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTQ5MTQ=
Nathan Katz,"Manager, Product Management",Capital One Shopping,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MTY3NzY=
Andrew Katz,Director of Sales,Access Intelligence,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkzMzE=
Avi Katz,Head Of Business Sector,Natural Intelligence,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc1ODM=
Scott Kaufman,"VP, Marketing",Anytime Mailbox,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNjQyODQ=
Brett Kaufman,Director of Growth,Four Rooms Mastermind,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzNzAxNzI=
Madeline Kaufman,"Director, Partnerships",Forbes,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU1MDE2NzM=
Steven Kaufman,Client Services,Partner Commerce,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAyMDQ=
Brett Kaufman,CEO,Successful Media LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAxNDI=
Tyler Kaufman,"Director, Strategic Partnerships",WeCall Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkzMDM=
Ameya Kaulgi,Senior Vice President,Valueleaf,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3NzcwNzg=
Owen Kauppila,Account Director,CJ,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4MjczNTI=
Quinn Kavanagh,Director of Publisher Development,GiddyUp & Grommet,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNDcxMzM=
Chris Kay,CEO,AdPath,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMTEzMzg=
Bruce Kaye,Software Systems Engineer,"Bruce Kaye, Systems Consultant",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAxNDY=
Kirk Kazanjian,President,Literary Productions,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkxODQ=
Nadeem Kazi,Founder,Mobilogi Technologies LLC-FZ,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTQ4Nzk=
Naila Latafat Kazi,Associate Director - Brand Marketing,Radix Domain Services DMCC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk3NzE=
Orion Keeter,Partnership Manager,"TSG - RateGenius, AutoPay, Tresl",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU1MTAwODc=
Scott Keever,Founder / CEO,Keever SEO,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MDY1MjM=
Carrie Keister,Account Executive,Rakuten Rewards,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDEyMDY=
Kushay Kejriwal,Sr Business Analyst,Insurify,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MTU4NzM=
Lianne Kelbert,"Senior Manager, Affiliate Partnerships",eLocal,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3ODEzNzA=
Lacin Keles,Founder & Owner,Magnetic Pole Fit,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNTA5NTc=
Marc Kelley,Head of Emerging Sales,Cardlytics,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNTU5NTk=
Stephanie Kelley,Director Business Development,Linktree,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5OTA2Nzk=
Mackenzie Kelley,Agency Development Manager,Linkby,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTI3MDM=
Scott Kelliher,Head of Revenue,NewsBreak,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NTY1Njc=
Jamie Kellmyer,Client Partnerships Manager,CJ,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzIyNTA=
sean kelly,Podcast Host,Digital Social Hour - #2 podcast on Spotify,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTY0MzY=
Mike Kelly,SVP of Sales,Spark Revenue LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MzExMjk=
Ethan Kelly,Vice President of Customer Success,LeadsPedia,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NjgxMTY=
Christian Kelly,Head of Sales,IPQS,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4Mjg3ODM=
Megan Kelly,Senior AM,AIM,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA4MTM=
jared kelly,owner,Daimyo Media SRL,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk3NzI=
Sergei Kelm,CEO,Daimyo Media SRL,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MjY0NTU=
Ryan Kelty,Owner,Traffic Tree LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTA5Mjc=
Erkan Kem,Founder,Scale Dynamic,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MTYwODU=
John Kemmer,President,Magic Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2MDE4MDY=
Aaron Kemmer,CEO,Magic Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2MDA5NzQ=
Elliott Kemp,"Director, Performance Marketing",1-800Accountant,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk1Mjk=
Taylor Kendrick,"Manager, Channel Partnerships",impact.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NTEwNDc=
Sara Kennard,Business Development Director,Adfluential,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NDgxODg=
Chris Kennedy,VP of Business Development,Community Outreach Partners,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzcwMzc3MjU=
Layne Kennedy,"Sr. Director, Client Partnerships",madrivo,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MjQ0MDA=
Christopher Kennedy,CEO,Astrafuse,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg1ODk=
Jacqueline Kenny,"Brand Partnerships Senior Manager, Commerce",Apartment Therapy LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5ODgwNjY=
Shannon Kenny,Account Manager,Bravo Savings Network,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk3ODU=
Neal Kent,Head of Bus Dev,MidMetrics,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNTgzMzQ=
Denver Dave Keown,CRO,MCC MGMT Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODcwNDQ=
Dave Kercher,Founder / Owner,Pointer Leads LLC / RemodelYourHome.net,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY2NTY=
Sophia Kerchner,Affiliate Manager,"Soleo Communications, Inc.",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjU1MTQ=
Ziv Keren,Director of Partnerships,Media Force,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzMyNzc=
Hunter Kern,"VP, Partnerships",Wise Publishing,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTI3MTg=
Erin Kerr,"Sr Mgr, Global Content",Capillary Technologies,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5ODc4MDU=
Arthur Kerry,Network Manager,Mobooka LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTgzMjA=
Doohan Kerry,Senior Publisher Manager,Monetise Affiliate Network,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MDY3MDc=
Ken Kertz,CEO,Rounding 3rd Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NTEwNTI=
Alexander Kesler,CEO,INFUSE,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU2MDY0NTE=
Tarek Kessler,CEO,Related Ads,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NTc0MzA=
Kelsey Ketchum,"Marketing Specialist, Partnerships",Aspen Dental,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMTk3NTQ=
Alexander Ketter,Managing Director USA,Atolls (formerly Global Savings Group),/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg0MTM=
Rich Kezys,"Director, Advertiser Sales",SHIFT44,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjM0NjI=
Limmor Kfiri,Senior Partnership Manager,Fiverr,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODU4MzA=
Noshee Khan,Ceo,Trade Genie,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMDYzNzE=
Ahmad Khan,CEO,iCall Solutions,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjEzMTY=
Huzaifa Wali Khan,CEO,Hayzel Technologies EST,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MjI4NTM=
Emmon Khan,CEO,Khan Media Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDc4Nzc=
Arbaz Khan,Lead Affiliate Manager,Pushnami,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0MDkwODM=
Faraz Khan,Founder,FullyVital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MjI2MTU=
Waseem Khan,Partner Management,A4D,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA0ODY=
Rahil Ahmed Khan,Director,LinkMyDeals.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgzODY=
Kamil Ahmed Khan,Director,LinkMyDeals.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgxODU=
Inmo Khang,Media Buyer,VATA Analytics LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwODU2MTE=
Yazan Khasawneh,Business Development Director,Several Brands LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk5MjY=
Rachel Khattak,Media Buyer,Momentum Max,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MjY2MjU=
Namrata Khemani,Business development & partnership manager,Teqfire,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA4ODY=
Hamlet Khodabakhsh,Director of Email Marketing,EPCVIP,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2NTE4MDI=
suny khurana,ceo,AIRTKT.COM,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg1NTk=
Dean Ki,Affiliate,Cooads,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTg2NDM=
Phillip Kidwell,Marketing Director,Assured Health Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMTUwMDY=
Gary Kiena,CRO,Percents,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyODEyNjU=
Liz Kiernan,Commerce Director,Yahoo,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzMTA0ODc=
Elijah Kigozi,Affiliate Marketer,Glitchy,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNDMwNDI=
Jason Kilby,Managing Director,Dlulisa Holding BV,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMTc3MjM=
Erin Killian - Kristyniak,VP of Global Partnerships,Partnerize,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMDczNjc=
Chris Kim,Business Development Strategy,MGM Resorts Intl,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3NTE1ODc=
Greg Kim,Consultant,VentureKite,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTg2MTY=
Ezra Kim,Sr. Manager - Advertiser Testing,Capital One,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5ODc3Mjk=
andrew kim,Founder,AKD Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzExMzg=
Roman Kim,SEO Director,Verticalscope Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU1MzA5NjM=
Yoon Kim,President,Nutricost,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg2MTk=
anne kim-dannibale,senior digital editor,the walt disney company/national geographic,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNTk0ODk=
Stephen Kimball,Owner,Stephen Kimball DM Copywriting,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MzM3NDY=
Erica Kimura,"Sr. Partner Director, Retail",Fetch,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzM3Njg=
Assaf Kindler,EVP,Payouts.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTQ3Mjk=
Eric King,Chief Revenue Officer,SuperMoney,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyOTgwMDg=
Kevin King,Dude in Charge,Billion Dollar Sellers,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NjQwNjM=
Skyler King,Mid-Market Sales Manager-Americas,Awin,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2MzQzMTg=
Chad King,Director of Operations,Ringba,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzIwMjE=
Michael Kinney,Senior Publisher Development Manager,Impact.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg2MTI=
Julia Kinports,Senior Strategy Dev Manager,Rooftop Digital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAwODc=
kyle kinzle,Co-Founder,Lead Gen Team,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTcyODk=
Stephanie Kipp,Senior Marketing Manager,Booking.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNzgxOTQ=
Busra Kir,Manager,Newdaycoupon.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk0NTA=
Ravi Kiran,Associate Vice President,mFilterIt,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MDE0NDg=
Terry Kiriakakis,Account Executive,Tipalti,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0MDg4MjI=
Mihail Kirilov,Software Developer,Retreaver,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMjEzNzI=
Dana Kirk,"Manager, Client Partnerships",Capital One Shopping,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MTUxNjU=
Phil Kirkeiner,CEO,"ServicePros.com / Baton Leads, Inc.",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNzQwNTM=
Kade Kirkham,CFO,Jack Attack Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwOTAxMTA=
Sam Klau,Director of Business Development,Money Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjUxNTA=
Marcus Klavan,CMO,Be Kept Up,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNjgwNjE=
Andrew Klayman,Chief of Sales,What If Media Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc4OTc=
Jared Klein,VP Sales,Kapture Growth Ltd.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MzM5MTA=
Peter Klein,President & COO,Admediary,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk0NDU=
Eric Klein,Digital Trading Manager,Celestyal Cruises,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgwNjg=
Andy Klein,CMO,Birch Gold Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY4MTc=
Brett Kleinschmidt,Senior Account Executive,N365 Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg2Nzg=
Tyler Klingelhoefer,Head of Paid Media & Affiliates,Property Leads,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1NzQwODU=
Max Klinger,CEO,adindex GmbH,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzMjYxMzk=
Jacqueline Klingman,Manager,Hardware Solution Limited,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4NTM0NjQ=
Yan Klinhenberh,Manager,Hardware Solution Limited,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNDI3Njg=
Ryan Kliszat,CEO,BrandSwap,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0MTU5MDY=
Egle Kliukeviciene,Affiliate Growth Team Lead,"Adtech,lt",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTEwMzA=
Courtney Klobucar,Associate Director,Monks,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MzYwNjg=
Stefen Knapp,Head of Strategic Partnerships,Bazoom Group ApS,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MTU5OTY=
Marty Kneeland,Founder,Wrecking Ball Consulting LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc3MzE=
Ashley Knierim,Director of Content,Ro,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTM5OTE=
John Knific,CEO/Co-Founder,Squad App,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzMyNzg=
Kirsten Knott,Senior Account Manager,Acceleration Partners,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NTkzODI=
Greg Knotts,"Vice President, Marketing",Continental Finance,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTg3MDA=
Meghan Knuth,Partnership Manager,Couponfollow,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc4MTA=
Rachel Knutson,Affiliate Relationships Manager,TextNow,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMDczNjI=
Kurt Knutsson,"Chief Tech Contributor, FOX NEWS CYBERGUY",FOX CYBERGUY,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzA3Mjc=
Sergey Kochelayev,Digital Marketing,Amazing Life Deals,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxODI0NDI=
"Michelle Koehn,",Head of Global Partnerships,"PESI, Inc.",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzNzAyMDQ=
Tyler Koenig,CGO,JotUrl,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAxNTU=
Raymond Kokken,CEO Creative Clicks,Creative Clicks,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MDA5MTk=
Alina Kolesnichenko,Sales Development Representative,MGID,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MTY1NzE=
STOYKO KOLEV,Director of Business Development,OnPoint Global,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTg2OTg=
Kit Koller,"SR. Manager, Performance Marketing",Thriftbooks,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg0MTY=
Brett Kolomyjec,Affiliate Marketing Manager,Firstleaf Wine,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNzQ5MjE=
Denis Komarov,Account Manager,Team Internet AG,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU1NzU4MTA=
Adam Komoroski,Account Management,B1 Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODcwMDA=
Alexander Konarev,Head of Affiliate,Marketcall Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3ODczODM=
DANIEL KONARZEWSKI,MANAGER,QUALITY ONLINE SERVICES LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgwNzE=
Kate Konchar,VP of Partnerships,Shopper Approved - Customer Reviews,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MDgxMDQ=
KESLEY KONDO,Sr. Business Development,EPCVIP,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1NzM0MDY=
Rokas Kondratas,Head of Affiliate & Influencer Marketing,Omnisend,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MTgxNDg=
matt konigsmark,CMO,Lear Capital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNzUzODY=
Helen Koo,Founder,Blossom PM Agency,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTg3Mjk=
Joshua Kopac,Founder & CMO,Be Kept Up,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNjgwNjI=
Aidan Kopacz,Account Manager,"Soleo Communications, Inc.",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2NTIyMDI=
Alina Kope,VP,Userwave,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNTk2ODU=
Rachel Kopelow,Business Development Executive,Monetize.com by Admedia,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwODI0Njk=
Elena Korchun-Kim,Affiliate Manager,Aragon Premium,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxMTYyMDU=
rebekah kordich,Senior Business Dev/ Media Buyer,ruby life inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MzgzMDQ=
Nadav Koren,Sr. Performance sales manager,Outbrain,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4MjM4NzU=
